"dir","minx","maxy","maxx","miny","width","x","y"
"10","389187.0","6532812.0","391187.0","6530812.0",4096,44,144
"10","389187.0","6534812.0","391187.0","6532812.0",4096,44,145
"10","389187.0","6536812.0","391187.0","6534812.0",4096,44,146
"10","391187.0","6426812.0","393187.0","6424812.0",4096,45,91
"10","391187.0","6428812.0","393187.0","6426812.0",4096,45,92
"10","391187.0","6430812.0","393187.0","6428812.0",4096,45,93
"10","391187.0","6432812.0","393187.0","6430812.0",4096,45,94
"10","391187.0","6434812.0","393187.0","6432812.0",4096,45,95
"10","391187.0","6436812.0","393187.0","6434812.0",4096,45,96
"10","391187.0","6438812.0","393187.0","6436812.0",4096,45,97
"10","391187.0","6440812.0","393187.0","6438812.0",4096,45,98
"10","391187.0","6442812.0","393187.0","6440812.0",4096,45,99
"10","391187.0","6444812.0","393187.0","6442812.0",4096,45,100
"10","391187.0","6446812.0","393187.0","6444812.0",4096,45,101
"10","391187.0","6448812.0","393187.0","6446812.0",4096,45,102
"10","391187.0","6450812.0","393187.0","6448812.0",4096,45,103
"10","391187.0","6452812.0","393187.0","6450812.0",4096,45,104
"10","391187.0","6454812.0","393187.0","6452812.0",4096,45,105
"10","391187.0","6456812.0","393187.0","6454812.0",4096,45,106
"10","391187.0","6458812.0","393187.0","6456812.0",4096,45,107
"10","391187.0","6460812.0","393187.0","6458812.0",4096,45,108
"10","391187.0","6462812.0","393187.0","6460812.0",4096,45,109
"10","391187.0","6464812.0","393187.0","6462812.0",4096,45,110
"10","391187.0","6466812.0","393187.0","6464812.0",4096,45,111
"10","391187.0","6468812.0","393187.0","6466812.0",4096,45,112
"10","391187.0","6470812.0","393187.0","6468812.0",4096,45,113
"10","391187.0","6472812.0","393187.0","6470812.0",4096,45,114
"10","391187.0","6474812.0","393187.0","6472812.0",4096,45,115
"10","391187.0","6476812.0","393187.0","6474812.0",4096,45,116
"10","391187.0","6478812.0","393187.0","6476812.0",4096,45,117
"10","391187.0","6480812.0","393187.0","6478812.0",4096,45,118
"10","391187.0","6482812.0","393187.0","6480812.0",4096,45,119
"10","391187.0","6484812.0","393187.0","6482812.0",4096,45,120
"10","391187.0","6486812.0","393187.0","6484812.0",4096,45,121
"10","391187.0","6530812.0","393187.0","6528812.0",4096,45,143
"10","391187.0","6532812.0","393187.0","6530812.0",4096,45,144
"10","391187.0","6534812.0","393187.0","6532812.0",4096,45,145
"10","391187.0","6536812.0","393187.0","6534812.0",4096,45,146
"10","393187.0","6428812.0","395187.0","6426812.0",4096,46,92
"10","393187.0","6430812.0","395187.0","6428812.0",4096,46,93
"10","393187.0","6432812.0","395187.0","6430812.0",4096,46,94
"10","393187.0","6434812.0","395187.0","6432812.0",4096,46,95
"10","393187.0","6436812.0","395187.0","6434812.0",4096,46,96
"10","393187.0","6438812.0","395187.0","6436812.0",4096,46,97
"10","393187.0","6440812.0","395187.0","6438812.0",4096,46,98
"10","393187.0","6442812.0","395187.0","6440812.0",4096,46,99
"10","393187.0","6444812.0","395187.0","6442812.0",4096,46,100
"10","393187.0","6446812.0","395187.0","6444812.0",4096,46,101
"10","393187.0","6448812.0","395187.0","6446812.0",4096,46,102
"10","393187.0","6450812.0","395187.0","6448812.0",4096,46,103
"10","393187.0","6452812.0","395187.0","6450812.0",4096,46,104
"10","393187.0","6454812.0","395187.0","6452812.0",4096,46,105
"10","393187.0","6456812.0","395187.0","6454812.0",4096,46,106
"10","393187.0","6458812.0","395187.0","6456812.0",4096,46,107
"10","393187.0","6460812.0","395187.0","6458812.0",4096,46,108
"10","393187.0","6462812.0","395187.0","6460812.0",4096,46,109
"10","393187.0","6464812.0","395187.0","6462812.0",4096,46,110
"10","393187.0","6466812.0","395187.0","6464812.0",4096,46,111
"10","393187.0","6468812.0","395187.0","6466812.0",4096,46,112
"10","393187.0","6470812.0","395187.0","6468812.0",4096,46,113
"10","393187.0","6472812.0","395187.0","6470812.0",4096,46,114
"10","393187.0","6474812.0","395187.0","6472812.0",4096,46,115
"10","393187.0","6476812.0","395187.0","6474812.0",4096,46,116
"10","393187.0","6478812.0","395187.0","6476812.0",4096,46,117
"10","393187.0","6480812.0","395187.0","6478812.0",4096,46,118
"10","393187.0","6482812.0","395187.0","6480812.0",4096,46,119
"10","393187.0","6484812.0","395187.0","6482812.0",4096,46,120
"10","393187.0","6486812.0","395187.0","6484812.0",4096,46,121
"10","393187.0","6488812.0","395187.0","6486812.0",4096,46,122
"10","393187.0","6490812.0","395187.0","6488812.0",4096,46,123
"10","393187.0","6528812.0","395187.0","6526812.0",4096,46,142
"10","393187.0","6530812.0","395187.0","6528812.0",4096,46,143
"10","393187.0","6532812.0","395187.0","6530812.0",4096,46,144
"10","393187.0","6534812.0","395187.0","6532812.0",4096,46,145
"10","395187.0","6436812.0","397187.0","6434812.0",4096,47,96
"10","395187.0","6438812.0","397187.0","6436812.0",4096,47,97
"10","395187.0","6440812.0","397187.0","6438812.0",4096,47,98
"10","395187.0","6442812.0","397187.0","6440812.0",4096,47,99
"10","395187.0","6444812.0","397187.0","6442812.0",4096,47,100
"10","395187.0","6446812.0","397187.0","6444812.0",4096,47,101
"10","395187.0","6448812.0","397187.0","6446812.0",4096,47,102
"10","395187.0","6450812.0","397187.0","6448812.0",4096,47,103
"10","395187.0","6452812.0","397187.0","6450812.0",4096,47,104
"10","395187.0","6454812.0","397187.0","6452812.0",4096,47,105
"10","395187.0","6456812.0","397187.0","6454812.0",4096,47,106
"10","395187.0","6458812.0","397187.0","6456812.0",4096,47,107
"10","395187.0","6460812.0","397187.0","6458812.0",4096,47,108
"10","395187.0","6462812.0","397187.0","6460812.0",4096,47,109
"10","395187.0","6464812.0","397187.0","6462812.0",4096,47,110
"10","395187.0","6466812.0","397187.0","6464812.0",4096,47,111
"10","395187.0","6468812.0","397187.0","6466812.0",4096,47,112
"10","395187.0","6470812.0","397187.0","6468812.0",4096,47,113
"10","395187.0","6472812.0","397187.0","6470812.0",4096,47,114
"10","395187.0","6474812.0","397187.0","6472812.0",4096,47,115
"10","395187.0","6476812.0","397187.0","6474812.0",4096,47,116
"10","395187.0","6478812.0","397187.0","6476812.0",4096,47,117
"10","395187.0","6480812.0","397187.0","6478812.0",4096,47,118
"10","395187.0","6482812.0","397187.0","6480812.0",4096,47,119
"10","395187.0","6484812.0","397187.0","6482812.0",4096,47,120
"10","395187.0","6486812.0","397187.0","6484812.0",4096,47,121
"10","395187.0","6488812.0","397187.0","6486812.0",4096,47,122
"10","395187.0","6490812.0","397187.0","6488812.0",4096,47,123
"10","395187.0","6492812.0","397187.0","6490812.0",4096,47,124
"10","395187.0","6528812.0","397187.0","6526812.0",4096,47,142
"10","395187.0","6530812.0","397187.0","6528812.0",4096,47,143
"10","395187.0","6532812.0","397187.0","6530812.0",4096,47,144
"10","395187.0","6534812.0","397187.0","6532812.0",4096,47,145
"10","397187.0","6442812.0","399187.0","6440812.0",4096,48,99
"10","397187.0","6444812.0","399187.0","6442812.0",4096,48,100
"10","397187.0","6446812.0","399187.0","6444812.0",4096,48,101
"10","397187.0","6448812.0","399187.0","6446812.0",4096,48,102
"10","397187.0","6450812.0","399187.0","6448812.0",4096,48,103
"10","397187.0","6452812.0","399187.0","6450812.0",4096,48,104
"10","397187.0","6454812.0","399187.0","6452812.0",4096,48,105
"10","397187.0","6456812.0","399187.0","6454812.0",4096,48,106
"10","397187.0","6458812.0","399187.0","6456812.0",4096,48,107
"10","397187.0","6460812.0","399187.0","6458812.0",4096,48,108
"10","397187.0","6462812.0","399187.0","6460812.0",4096,48,109
"10","397187.0","6464812.0","399187.0","6462812.0",4096,48,110
"10","397187.0","6466812.0","399187.0","6464812.0",4096,48,111
"10","397187.0","6468812.0","399187.0","6466812.0",4096,48,112
"10","397187.0","6470812.0","399187.0","6468812.0",4096,48,113
"10","397187.0","6472812.0","399187.0","6470812.0",4096,48,114
"10","397187.0","6474812.0","399187.0","6472812.0",4096,48,115
"10","397187.0","6476812.0","399187.0","6474812.0",4096,48,116
"10","397187.0","6478812.0","399187.0","6476812.0",4096,48,117
"10","397187.0","6480812.0","399187.0","6478812.0",4096,48,118
"10","397187.0","6482812.0","399187.0","6480812.0",4096,48,119
"10","397187.0","6484812.0","399187.0","6482812.0",4096,48,120
"10","397187.0","6486812.0","399187.0","6484812.0",4096,48,121
"10","397187.0","6488812.0","399187.0","6486812.0",4096,48,122
"10","397187.0","6490812.0","399187.0","6488812.0",4096,48,123
"10","397187.0","6528812.0","399187.0","6526812.0",4096,48,142
"10","397187.0","6530812.0","399187.0","6528812.0",4096,48,143
"10","397187.0","6532812.0","399187.0","6530812.0",4096,48,144
"10","397187.0","6534812.0","399187.0","6532812.0",4096,48,145
"10","399187.0","6452812.0","401187.0","6450812.0",4096,49,104
"10","399187.0","6454812.0","401187.0","6452812.0",4096,49,105
"10","399187.0","6456812.0","401187.0","6454812.0",4096,49,106
"10","399187.0","6458812.0","401187.0","6456812.0",4096,49,107
"10","399187.0","6460812.0","401187.0","6458812.0",4096,49,108
"10","399187.0","6462812.0","401187.0","6460812.0",4096,49,109
"10","399187.0","6464812.0","401187.0","6462812.0",4096,49,110
"10","399187.0","6466812.0","401187.0","6464812.0",4096,49,111
"10","399187.0","6468812.0","401187.0","6466812.0",4096,49,112
"10","399187.0","6470812.0","401187.0","6468812.0",4096,49,113
"10","399187.0","6472812.0","401187.0","6470812.0",4096,49,114
"10","399187.0","6474812.0","401187.0","6472812.0",4096,49,115
"10","399187.0","6476812.0","401187.0","6474812.0",4096,49,116
"10","399187.0","6478812.0","401187.0","6476812.0",4096,49,117
"10","399187.0","6480812.0","401187.0","6478812.0",4096,49,118
"10","399187.0","6482812.0","401187.0","6480812.0",4096,49,119
"10","399187.0","6484812.0","401187.0","6482812.0",4096,49,120
"10","399187.0","6486812.0","401187.0","6484812.0",4096,49,121
"10","399187.0","6488812.0","401187.0","6486812.0",4096,49,122
"10","399187.0","6490812.0","401187.0","6488812.0",4096,49,123
"10","399187.0","6492812.0","401187.0","6490812.0",4096,49,124
"10","399187.0","6494812.0","401187.0","6492812.0",4096,49,125
"10","399187.0","6528812.0","401187.0","6526812.0",4096,49,142
"10","399187.0","6530812.0","401187.0","6528812.0",4096,49,143
"10","399187.0","6532812.0","401187.0","6530812.0",4096,49,144
"10","399187.0","6534812.0","401187.0","6532812.0",4096,49,145
"10","399187.0","6536812.0","401187.0","6534812.0",4096,49,146
"10","401187.0","6454812.0","403187.0","6452812.0",4096,50,105
"10","401187.0","6456812.0","403187.0","6454812.0",4096,50,106
"10","401187.0","6458812.0","403187.0","6456812.0",4096,50,107
"10","401187.0","6460812.0","403187.0","6458812.0",4096,50,108
"10","401187.0","6462812.0","403187.0","6460812.0",4096,50,109
"10","401187.0","6464812.0","403187.0","6462812.0",4096,50,110
"10","401187.0","6466812.0","403187.0","6464812.0",4096,50,111
"10","401187.0","6468812.0","403187.0","6466812.0",4096,50,112
"10","401187.0","6470812.0","403187.0","6468812.0",4096,50,113
"10","401187.0","6472812.0","403187.0","6470812.0",4096,50,114
"10","401187.0","6474812.0","403187.0","6472812.0",4096,50,115
"10","401187.0","6476812.0","403187.0","6474812.0",4096,50,116
"10","401187.0","6478812.0","403187.0","6476812.0",4096,50,117
"10","401187.0","6480812.0","403187.0","6478812.0",4096,50,118
"10","401187.0","6482812.0","403187.0","6480812.0",4096,50,119
"10","401187.0","6484812.0","403187.0","6482812.0",4096,50,120
"10","401187.0","6486812.0","403187.0","6484812.0",4096,50,121
"10","401187.0","6488812.0","403187.0","6486812.0",4096,50,122
"10","401187.0","6490812.0","403187.0","6488812.0",4096,50,123
"10","401187.0","6492812.0","403187.0","6490812.0",4096,50,124
"10","401187.0","6494812.0","403187.0","6492812.0",4096,50,125
"10","401187.0","6528812.0","403187.0","6526812.0",4096,50,142
"10","401187.0","6530812.0","403187.0","6528812.0",4096,50,143
"10","401187.0","6532812.0","403187.0","6530812.0",4096,50,144
"10","401187.0","6534812.0","403187.0","6532812.0",4096,50,145
"10","401187.0","6536812.0","403187.0","6534812.0",4096,50,146
"10","403187.0","6454812.0","405187.0","6452812.0",4096,51,105
"10","403187.0","6456812.0","405187.0","6454812.0",4096,51,106
"10","403187.0","6458812.0","405187.0","6456812.0",4096,51,107
"10","403187.0","6460812.0","405187.0","6458812.0",4096,51,108
"10","403187.0","6462812.0","405187.0","6460812.0",4096,51,109
"10","403187.0","6464812.0","405187.0","6462812.0",4096,51,110
"10","403187.0","6466812.0","405187.0","6464812.0",4096,51,111
"10","403187.0","6468812.0","405187.0","6466812.0",4096,51,112
"10","403187.0","6470812.0","405187.0","6468812.0",4096,51,113
"10","403187.0","6472812.0","405187.0","6470812.0",4096,51,114
"10","403187.0","6474812.0","405187.0","6472812.0",4096,51,115
"10","403187.0","6476812.0","405187.0","6474812.0",4096,51,116
"10","403187.0","6478812.0","405187.0","6476812.0",4096,51,117
"10","403187.0","6480812.0","405187.0","6478812.0",4096,51,118
"10","403187.0","6482812.0","405187.0","6480812.0",4096,51,119
"10","403187.0","6484812.0","405187.0","6482812.0",4096,51,120
"10","403187.0","6486812.0","405187.0","6484812.0",4096,51,121
"10","403187.0","6488812.0","405187.0","6486812.0",4096,51,122
"10","403187.0","6490812.0","405187.0","6488812.0",4096,51,123
"10","403187.0","6492812.0","405187.0","6490812.0",4096,51,124
"10","403187.0","6494812.0","405187.0","6492812.0",4096,51,125
"10","403187.0","6528812.0","405187.0","6526812.0",4096,51,142
"10","403187.0","6530812.0","405187.0","6528812.0",4096,51,143
"10","403187.0","6532812.0","405187.0","6530812.0",4096,51,144
"10","403187.0","6534812.0","405187.0","6532812.0",4096,51,145
"10","403187.0","6536812.0","405187.0","6534812.0",4096,51,146
"10","405187.0","6454812.0","407187.0","6452812.0",4096,52,105
"10","405187.0","6456812.0","407187.0","6454812.0",4096,52,106
"10","405187.0","6458812.0","407187.0","6456812.0",4096,52,107
"10","405187.0","6460812.0","407187.0","6458812.0",4096,52,108
"10","405187.0","6462812.0","407187.0","6460812.0",4096,52,109
"10","405187.0","6464812.0","407187.0","6462812.0",4096,52,110
"10","405187.0","6466812.0","407187.0","6464812.0",4096,52,111
"10","405187.0","6468812.0","407187.0","6466812.0",4096,52,112
"10","405187.0","6470812.0","407187.0","6468812.0",4096,52,113
"10","405187.0","6472812.0","407187.0","6470812.0",4096,52,114
"10","405187.0","6474812.0","407187.0","6472812.0",4096,52,115
"10","405187.0","6476812.0","407187.0","6474812.0",4096,52,116
