"dir","minx","maxy","maxx","miny","width","x","y"
"07","525187.0","6546812.0","541187.0","6530812.0",4096,14,18
"07","525187.0","6562812.0","541187.0","6546812.0",4096,14,19
"07","525187.0","6578812.0","541187.0","6562812.0",4096,14,20
"07","525187.0","6594812.0","541187.0","6578812.0",4096,14,21
"07","525187.0","6610812.0","541187.0","6594812.0",4096,14,22
"07","541187.0","6434812.0","557187.0","6418812.0",4096,15,11
"07","541187.0","6450812.0","557187.0","6434812.0",4096,15,12
"07","541187.0","6466812.0","557187.0","6450812.0",4096,15,13
"07","541187.0","6482812.0","557187.0","6466812.0",4096,15,14
"07","541187.0","6498812.0","557187.0","6482812.0",4096,15,15
"07","541187.0","6514812.0","557187.0","6498812.0",4096,15,16
"07","541187.0","6530812.0","557187.0","6514812.0",4096,15,17
"07","541187.0","6546812.0","557187.0","6530812.0",4096,15,18
"07","541187.0","6562812.0","557187.0","6546812.0",4096,15,19
"07","541187.0","6578812.0","557187.0","6562812.0",4096,15,20
"07","541187.0","6594812.0","557187.0","6578812.0",4096,15,21
"07","541187.0","6610812.0","557187.0","6594812.0",4096,15,22
"07","541187.0","6626812.0","557187.0","6610812.0",4096,15,23
"07","557187.0","6434812.0","573187.0","6418812.0",4096,16,11
"07","557187.0","6450812.0","573187.0","6434812.0",4096,16,12
"07","557187.0","6466812.0","573187.0","6450812.0",4096,16,13
"07","557187.0","6482812.0","573187.0","6466812.0",4096,16,14
"07","557187.0","6498812.0","573187.0","6482812.0",4096,16,15
"07","557187.0","6514812.0","573187.0","6498812.0",4096,16,16
"07","557187.0","6530812.0","573187.0","6514812.0",4096,16,17
"07","557187.0","6546812.0","573187.0","6530812.0",4096,16,18
"07","557187.0","6562812.0","573187.0","6546812.0",4096,16,19
"07","557187.0","6578812.0","573187.0","6562812.0",4096,16,20
"07","557187.0","6594812.0","573187.0","6578812.0",4096,16,21
"07","557187.0","6610812.0","573187.0","6594812.0",4096,16,22
"07","557187.0","6626812.0","573187.0","6610812.0",4096,16,23
"07","573187.0","6434812.0","589187.0","6418812.0",4096,17,11
"07","573187.0","6450812.0","589187.0","6434812.0",4096,17,12
"07","573187.0","6466812.0","589187.0","6450812.0",4096,17,13
"07","573187.0","6482812.0","589187.0","6466812.0",4096,17,14
"07","573187.0","6498812.0","589187.0","6482812.0",4096,17,15
"07","573187.0","6514812.0","589187.0","6498812.0",4096,17,16
"07","573187.0","6530812.0","589187.0","6514812.0",4096,17,17
"07","573187.0","6546812.0","589187.0","6530812.0",4096,17,18
"07","573187.0","6562812.0","589187.0","6546812.0",4096,17,19
"07","573187.0","6578812.0","589187.0","6562812.0",4096,17,20
"07","573187.0","6594812.0","589187.0","6578812.0",4096,17,21
"07","573187.0","6610812.0","589187.0","6594812.0",4096,17,22
"07","573187.0","6626812.0","589187.0","6610812.0",4096,17,23
"07","589187.0","6434812.0","605187.0","6418812.0",4096,18,11
"07","589187.0","6450812.0","605187.0","6434812.0",4096,18,12
