"dir","minx","maxy","maxx","miny","width","x","y"
"09","393187.0","6438812.0","397187.0","6434812.0",4096,23,48
"09","393187.0","6442812.0","397187.0","6438812.0",4096,23,49
"09","393187.0","6446812.0","397187.0","6442812.0",4096,23,50
"09","393187.0","6450812.0","397187.0","6446812.0",4096,23,51
"09","393187.0","6454812.0","397187.0","6450812.0",4096,23,52
"09","393187.0","6458812.0","397187.0","6454812.0",4096,23,53
"09","393187.0","6462812.0","397187.0","6458812.0",4096,23,54
"09","393187.0","6466812.0","397187.0","6462812.0",4096,23,55
"09","393187.0","6470812.0","397187.0","6466812.0",4096,23,56
"09","393187.0","6474812.0","397187.0","6470812.0",4096,23,57
"09","393187.0","6478812.0","397187.0","6474812.0",4096,23,58
"09","393187.0","6482812.0","397187.0","6478812.0",4096,23,59
"09","393187.0","6486812.0","397187.0","6482812.0",4096,23,60
"09","393187.0","6490812.0","397187.0","6486812.0",4096,23,61
"09","393187.0","6494812.0","397187.0","6490812.0",4096,23,62
"09","393187.0","6530812.0","397187.0","6526812.0",4096,23,71
"09","393187.0","6534812.0","397187.0","6530812.0",4096,23,72
"09","397187.0","6442812.0","401187.0","6438812.0",4096,24,49
"09","397187.0","6446812.0","401187.0","6442812.0",4096,24,50
"09","397187.0","6450812.0","401187.0","6446812.0",4096,24,51
"09","397187.0","6454812.0","401187.0","6450812.0",4096,24,52
"09","397187.0","6458812.0","401187.0","6454812.0",4096,24,53
"09","397187.0","6462812.0","401187.0","6458812.0",4096,24,54
"09","397187.0","6466812.0","401187.0","6462812.0",4096,24,55
"09","397187.0","6470812.0","401187.0","6466812.0",4096,24,56
"09","397187.0","6474812.0","401187.0","6470812.0",4096,24,57
"09","397187.0","6478812.0","401187.0","6474812.0",4096,24,58
"09","397187.0","6482812.0","401187.0","6478812.0",4096,24,59
"09","397187.0","6486812.0","401187.0","6482812.0",4096,24,60
"09","397187.0","6490812.0","401187.0","6486812.0",4096,24,61
"09","397187.0","6494812.0","401187.0","6490812.0",4096,24,62
"09","397187.0","6530812.0","401187.0","6526812.0",4096,24,71
"09","397187.0","6534812.0","401187.0","6530812.0",4096,24,72
"09","397187.0","6538812.0","401187.0","6534812.0",4096,24,73
"09","401187.0","6454812.0","405187.0","6450812.0",4096,25,52
"09","401187.0","6458812.0","405187.0","6454812.0",4096,25,53
"09","401187.0","6462812.0","405187.0","6458812.0",4096,25,54
"09","401187.0","6466812.0","405187.0","6462812.0",4096,25,55
"09","401187.0","6470812.0","405187.0","6466812.0",4096,25,56
"09","401187.0","6474812.0","405187.0","6470812.0",4096,25,57
"09","401187.0","6478812.0","405187.0","6474812.0",4096,25,58
"09","401187.0","6482812.0","405187.0","6478812.0",4096,25,59
"09","401187.0","6486812.0","405187.0","6482812.0",4096,25,60
"09","401187.0","6490812.0","405187.0","6486812.0",4096,25,61
"09","401187.0","6494812.0","405187.0","6490812.0",4096,25,62
"09","401187.0","6530812.0","405187.0","6526812.0",4096,25,71
"09","401187.0","6534812.0","405187.0","6530812.0",4096,25,72
"09","401187.0","6538812.0","405187.0","6534812.0",4096,25,73
"09","405187.0","6454812.0","409187.0","6450812.0",4096,26,52
"09","405187.0","6458812.0","409187.0","6454812.0",4096,26,53
"09","405187.0","6462812.0","409187.0","6458812.0",4096,26,54
"09","405187.0","6466812.0","409187.0","6462812.0",4096,26,55
"09","405187.0","6470812.0","409187.0","6466812.0",4096,26,56
"09","405187.0","6474812.0","409187.0","6470812.0",4096,26,57
"09","405187.0","6478812.0","409187.0","6474812.0",4096,26,58
"09","405187.0","6482812.0","409187.0","6478812.0",4096,26,59
"09","405187.0","6486812.0","409187.0","6482812.0",4096,26,60
"09","405187.0","6490812.0","409187.0","6486812.0",4096,26,61
"09","405187.0","6494812.0","409187.0","6490812.0",4096,26,62
"09","405187.0","6518812.0","409187.0","6514812.0",4096,26,68
"09","405187.0","6526812.0","409187.0","6522812.0",4096,26,70
"09","405187.0","6530812.0","409187.0","6526812.0",4096,26,71
"09","405187.0","6534812.0","409187.0","6530812.0",4096,26,72
"09","405187.0","6538812.0","409187.0","6534812.0",4096,26,73
"09","405187.0","6542812.0","409187.0","6538812.0",4096,26,74
"09","409187.0","6442812.0","413187.0","6438812.0",4096,27,49
"09","409187.0","6446812.0","413187.0","6442812.0",4096,27,50
"09","409187.0","6450812.0","413187.0","6446812.0",4096,27,51
"09","409187.0","6454812.0","413187.0","6450812.0",4096,27,52
"09","409187.0","6458812.0","413187.0","6454812.0",4096,27,53
"09","409187.0","6462812.0","413187.0","6458812.0",4096,27,54
"09","409187.0","6466812.0","413187.0","6462812.0",4096,27,55
"09","409187.0","6470812.0","413187.0","6466812.0",4096,27,56
"09","409187.0","6474812.0","413187.0","6470812.0",4096,27,57
"09","409187.0","6478812.0","413187.0","6474812.0",4096,27,58
"09","409187.0","6482812.0","413187.0","6478812.0",4096,27,59
"09","409187.0","6486812.0","413187.0","6482812.0",4096,27,60
"09","409187.0","6490812.0","413187.0","6486812.0",4096,27,61
"09","409187.0","6494812.0","413187.0","6490812.0",4096,27,62
"09","409187.0","6498812.0","413187.0","6494812.0",4096,27,63
"09","409187.0","6510812.0","413187.0","6506812.0",4096,27,66
"09","409187.0","6514812.0","413187.0","6510812.0",4096,27,67
"09","409187.0","6518812.0","413187.0","6514812.0",4096,27,68
"09","409187.0","6522812.0","413187.0","6518812.0",4096,27,69
"09","409187.0","6526812.0","413187.0","6522812.0",4096,27,70
"09","409187.0","6530812.0","413187.0","6526812.0",4096,27,71
"09","409187.0","6534812.0","413187.0","6530812.0",4096,27,72
"09","409187.0","6538812.0","413187.0","6534812.0",4096,27,73
"09","409187.0","6542812.0","413187.0","6538812.0",4096,27,74
"09","409187.0","6546812.0","413187.0","6542812.0",4096,27,75
"09","413187.0","6442812.0","417187.0","6438812.0",4096,28,49
"09","413187.0","6446812.0","417187.0","6442812.0",4096,28,50
"09","413187.0","6450812.0","417187.0","6446812.0",4096,28,51
"09","413187.0","6454812.0","417187.0","6450812.0",4096,28,52
"09","413187.0","6458812.0","417187.0","6454812.0",4096,28,53
"09","413187.0","6462812.0","417187.0","6458812.0",4096,28,54
"09","413187.0","6466812.0","417187.0","6462812.0",4096,28,55
"09","413187.0","6470812.0","417187.0","6466812.0",4096,28,56
"09","413187.0","6474812.0","417187.0","6470812.0",4096,28,57
"09","413187.0","6478812.0","417187.0","6474812.0",4096,28,58
"09","413187.0","6482812.0","417187.0","6478812.0",4096,28,59
"09","413187.0","6486812.0","417187.0","6482812.0",4096,28,60
"09","413187.0","6490812.0","417187.0","6486812.0",4096,28,61
"09","413187.0","6494812.0","417187.0","6490812.0",4096,28,62
"09","413187.0","6498812.0","417187.0","6494812.0",4096,28,63
"09","413187.0","6502812.0","417187.0","6498812.0",4096,28,64
"09","413187.0","6506812.0","417187.0","6502812.0",4096,28,65
"09","413187.0","6510812.0","417187.0","6506812.0",4096,28,66
"09","413187.0","6514812.0","417187.0","6510812.0",4096,28,67
"09","413187.0","6518812.0","417187.0","6514812.0",4096,28,68
"09","413187.0","6522812.0","417187.0","6518812.0",4096,28,69
"09","413187.0","6526812.0","417187.0","6522812.0",4096,28,70
"09","413187.0","6530812.0","417187.0","6526812.0",4096,28,71
"09","413187.0","6534812.0","417187.0","6530812.0",4096,28,72
"09","413187.0","6538812.0","417187.0","6534812.0",4096,28,73
"09","413187.0","6542812.0","417187.0","6538812.0",4096,28,74
"09","413187.0","6546812.0","417187.0","6542812.0",4096,28,75
"09","417187.0","6454812.0","421187.0","6450812.0",4096,29,52
"09","417187.0","6458812.0","421187.0","6454812.0",4096,29,53
"09","417187.0","6462812.0","421187.0","6458812.0",4096,29,54
"09","417187.0","6466812.0","421187.0","6462812.0",4096,29,55
"09","417187.0","6470812.0","421187.0","6466812.0",4096,29,56
"09","417187.0","6474812.0","421187.0","6470812.0",4096,29,57
"09","417187.0","6478812.0","421187.0","6474812.0",4096,29,58
"09","417187.0","6482812.0","421187.0","6478812.0",4096,29,59
"09","417187.0","6486812.0","421187.0","6482812.0",4096,29,60
"09","417187.0","6490812.0","421187.0","6486812.0",4096,29,61
"09","417187.0","6494812.0","421187.0","6490812.0",4096,29,62
"09","417187.0","6498812.0","421187.0","6494812.0",4096,29,63
"09","417187.0","6502812.0","421187.0","6498812.0",4096,29,64
"09","417187.0","6506812.0","421187.0","6502812.0",4096,29,65
"09","417187.0","6510812.0","421187.0","6506812.0",4096,29,66
"09","417187.0","6514812.0","421187.0","6510812.0",4096,29,67
"09","417187.0","6518812.0","421187.0","6514812.0",4096,29,68
"09","417187.0","6522812.0","421187.0","6518812.0",4096,29,69
"09","417187.0","6526812.0","421187.0","6522812.0",4096,29,70
"09","417187.0","6530812.0","421187.0","6526812.0",4096,29,71
"09","417187.0","6534812.0","421187.0","6530812.0",4096,29,72
"09","417187.0","6538812.0","421187.0","6534812.0",4096,29,73
"09","417187.0","6542812.0","421187.0","6538812.0",4096,29,74
"09","417187.0","6546812.0","421187.0","6542812.0",4096,29,75
"09","417187.0","6550812.0","421187.0","6546812.0",4096,29,76
"09","417187.0","6554812.0","421187.0","6550812.0",4096,29,77
"09","421187.0","6454812.0","425187.0","6450812.0",4096,30,52
"09","421187.0","6458812.0","425187.0","6454812.0",4096,30,53
"09","421187.0","6462812.0","425187.0","6458812.0",4096,30,54
"09","421187.0","6466812.0","425187.0","6462812.0",4096,30,55
"09","421187.0","6470812.0","425187.0","6466812.0",4096,30,56
"09","421187.0","6474812.0","425187.0","6470812.0",4096,30,57
"09","421187.0","6478812.0","425187.0","6474812.0",4096,30,58
"09","421187.0","6482812.0","425187.0","6478812.0",4096,30,59
"09","421187.0","6486812.0","425187.0","6482812.0",4096,30,60
"09","421187.0","6490812.0","425187.0","6486812.0",4096,30,61
"09","421187.0","6494812.0","425187.0","6490812.0",4096,30,62
"09","421187.0","6498812.0","425187.0","6494812.0",4096,30,63
"09","421187.0","6506812.0","425187.0","6502812.0",4096,30,65
"09","421187.0","6510812.0","425187.0","6506812.0",4096,30,66
"09","421187.0","6514812.0","425187.0","6510812.0",4096,30,67
"09","421187.0","6518812.0","425187.0","6514812.0",4096,30,68
"09","421187.0","6522812.0","425187.0","6518812.0",4096,30,69
"09","421187.0","6526812.0","425187.0","6522812.0",4096,30,70
"09","421187.0","6530812.0","425187.0","6526812.0",4096,30,71
"09","421187.0","6534812.0","425187.0","6530812.0",4096,30,72
"09","421187.0","6538812.0","425187.0","6534812.0",4096,30,73
"09","421187.0","6542812.0","425187.0","6538812.0",4096,30,74
"09","421187.0","6546812.0","425187.0","6542812.0",4096,30,75
"09","421187.0","6550812.0","425187.0","6546812.0",4096,30,76
"09","425187.0","6446812.0","429187.0","6442812.0",4096,31,50
"09","425187.0","6450812.0","429187.0","6446812.0",4096,31,51
"09","425187.0","6454812.0","429187.0","6450812.0",4096,31,52
"09","425187.0","6458812.0","429187.0","6454812.0",4096,31,53
"09","425187.0","6462812.0","429187.0","6458812.0",4096,31,54
"09","425187.0","6466812.0","429187.0","6462812.0",4096,31,55
"09","425187.0","6470812.0","429187.0","6466812.0",4096,31,56
"09","425187.0","6474812.0","429187.0","6470812.0",4096,31,57
"09","425187.0","6478812.0","429187.0","6474812.0",4096,31,58
"09","425187.0","6482812.0","429187.0","6478812.0",4096,31,59
"09","425187.0","6486812.0","429187.0","6482812.0",4096,31,60
"09","425187.0","6490812.0","429187.0","6486812.0",4096,31,61
"09","425187.0","6494812.0","429187.0","6490812.0",4096,31,62
"09","425187.0","6498812.0","429187.0","6494812.0",4096,31,63
"09","425187.0","6514812.0","429187.0","6510812.0",4096,31,67
"09","425187.0","6518812.0","429187.0","6514812.0",4096,31,68
"09","425187.0","6522812.0","429187.0","6518812.0",4096,31,69
"09","425187.0","6526812.0","429187.0","6522812.0",4096,31,70
"09","425187.0","6530812.0","429187.0","6526812.0",4096,31,71
"09","425187.0","6534812.0","429187.0","6530812.0",4096,31,72
"09","425187.0","6538812.0","429187.0","6534812.0",4096,31,73
"09","425187.0","6542812.0","429187.0","6538812.0",4096,31,74
"09","425187.0","6546812.0","429187.0","6542812.0",4096,31,75
"09","425187.0","6550812.0","429187.0","6546812.0",4096,31,76
"09","429187.0","6446812.0","433187.0","6442812.0",4096,32,50
"09","429187.0","6450812.0","433187.0","6446812.0",4096,32,51
"09","429187.0","6458812.0","433187.0","6454812.0",4096,32,53
"09","429187.0","6462812.0","433187.0","6458812.0",4096,32,54
"09","429187.0","6466812.0","433187.0","6462812.0",4096,32,55
"09","429187.0","6470812.0","433187.0","6466812.0",4096,32,56
"09","429187.0","6474812.0","433187.0","6470812.0",4096,32,57
"09","429187.0","6478812.0","433187.0","6474812.0",4096,32,58
"09","429187.0","6482812.0","433187.0","6478812.0",4096,32,59
"09","429187.0","6486812.0","433187.0","6482812.0",4096,32,60
"09","429187.0","6490812.0","433187.0","6486812.0",4096,32,61
"09","429187.0","6494812.0","433187.0","6490812.0",4096,32,62
"09","429187.0","6498812.0","433187.0","6494812.0",4096,32,63
"09","429187.0","6502812.0","433187.0","6498812.0",4096,32,64
"09","429187.0","6514812.0","433187.0","6510812.0",4096,32,67
"09","429187.0","6518812.0","433187.0","6514812.0",4096,32,68
"09","429187.0","6522812.0","433187.0","6518812.0",4096,32,69
"09","429187.0","6526812.0","433187.0","6522812.0",4096,32,70
"09","429187.0","6530812.0","433187.0","6526812.0",4096,32,71
"09","429187.0","6534812.0","433187.0","6530812.0",4096,32,72
"09","429187.0","6538812.0","433187.0","6534812.0",4096,32,73
"09","429187.0","6542812.0","433187.0","6538812.0",4096,32,74
"09","433187.0","6462812.0","437187.0","6458812.0",4096,33,54
"09","433187.0","6466812.0","437187.0","6462812.0",4096,33,55
"09","433187.0","6470812.0","437187.0","6466812.0",4096,33,56
"09","433187.0","6474812.0","437187.0","6470812.0",4096,33,57
"09","433187.0","6478812.0","437187.0","6474812.0",4096,33,58
"09","433187.0","6482812.0","437187.0","6478812.0",4096,33,59
"09","433187.0","6486812.0","437187.0","6482812.0",4096,33,60
"09","433187.0","6490812.0","437187.0","6486812.0",4096,33,61
"09","433187.0","6494812.0","437187.0","6490812.0",4096,33,62
"09","433187.0","6498812.0","437187.0","6494812.0",4096,33,63
"09","433187.0","6502812.0","437187.0","6498812.0",4096,33,64
"09","433187.0","6518812.0","437187.0","6514812.0",4096,33,68
"09","433187.0","6522812.0","437187.0","6518812.0",4096,33,69
"09","433187.0","6526812.0","437187.0","6522812.0",4096,33,70
"09","433187.0","6530812.0","437187.0","6526812.0",4096,33,71
"09","433187.0","6534812.0","437187.0","6530812.0",4096,33,72
"09","433187.0","6538812.0","437187.0","6534812.0",4096,33,73
"09","433187.0","6542812.0","437187.0","6538812.0",4096,33,74
"09","433187.0","6550812.0","437187.0","6546812.0",4096,33,76
"09","437187.0","6462812.0","441187.0","6458812.0",4096,34,54
"09","437187.0","6466812.0","441187.0","6462812.0",4096,34,55
"09","437187.0","6470812.0","441187.0","6466812.0",4096,34,56
"09","437187.0","6474812.0","441187.0","6470812.0",4096,34,57
"09","437187.0","6478812.0","441187.0","6474812.0",4096,34,58
"09","437187.0","6482812.0","441187.0","6478812.0",4096,34,59
"09","437187.0","6486812.0","441187.0","6482812.0",4096,34,60
"09","437187.0","6490812.0","441187.0","6486812.0",4096,34,61
"09","437187.0","6494812.0","441187.0","6490812.0",4096,34,62
"09","437187.0","6498812.0","441187.0","6494812.0",4096,34,63
"09","437187.0","6522812.0","441187.0","6518812.0",4096,34,69
"09","437187.0","6526812.0","441187.0","6522812.0",4096,34,70
"09","437187.0","6530812.0","441187.0","6526812.0",4096,34,71
"09","437187.0","6534812.0","441187.0","6530812.0",4096,34,72
"09","437187.0","6538812.0","441187.0","6534812.0",4096,34,73
"09","437187.0","6546812.0","441187.0","6542812.0",4096,34,75
"09","441187.0","6470812.0","445187.0","6466812.0",4096,35,56
"09","441187.0","6474812.0","445187.0","6470812.0",4096,35,57
"09","441187.0","6478812.0","445187.0","6474812.0",4096,35,58
"09","441187.0","6482812.0","445187.0","6478812.0",4096,35,59
"09","441187.0","6486812.0","445187.0","6482812.0",4096,35,60
"09","441187.0","6490812.0","445187.0","6486812.0",4096,35,61
"09","441187.0","6494812.0","445187.0","6490812.0",4096,35,62
"09","441187.0","6498812.0","445187.0","6494812.0",4096,35,63
"09","441187.0","6502812.0","445187.0","6498812.0",4096,35,64
"09","441187.0","6514812.0","445187.0","6510812.0",4096,35,67
"09","441187.0","6518812.0","445187.0","6514812.0",4096,35,68
"09","441187.0","6522812.0","445187.0","6518812.0",4096,35,69
"09","441187.0","6526812.0","445187.0","6522812.0",4096,35,70
"09","441187.0","6530812.0","445187.0","6526812.0",4096,35,71
"09","441187.0","6534812.0","445187.0","6530812.0",4096,35,72
"09","441187.0","6538812.0","445187.0","6534812.0",4096,35,73
"09","441187.0","6542812.0","445187.0","6538812.0",4096,35,74
"09","445187.0","6474812.0","449187.0","6470812.0",4096,36,57
"09","445187.0","6478812.0","449187.0","6474812.0",4096,36,58
"09","445187.0","6482812.0","449187.0","6478812.0",4096,36,59
"09","445187.0","6486812.0","449187.0","6482812.0",4096,36,60
"09","445187.0","6490812.0","449187.0","6486812.0",4096,36,61
"09","445187.0","6494812.0","449187.0","6490812.0",4096,36,62
"09","445187.0","6498812.0","449187.0","6494812.0",4096,36,63
"09","445187.0","6502812.0","449187.0","6498812.0",4096,36,64
"09","445187.0","6514812.0","449187.0","6510812.0",4096,36,67
"09","445187.0","6518812.0","449187.0","6514812.0",4096,36,68
"09","445187.0","6522812.0","449187.0","6518812.0",4096,36,69
"09","445187.0","6526812.0","449187.0","6522812.0",4096,36,70
"09","445187.0","6530812.0","449187.0","6526812.0",4096,36,71
"09","445187.0","6534812.0","449187.0","6530812.0",4096,36,72
"09","445187.0","6538812.0","449187.0","6534812.0",4096,36,73
"09","449187.0","6406812.0","453187.0","6402812.0",4096,37,40
"09","449187.0","6410812.0","453187.0","6406812.0",4096,37,41
"09","449187.0","6478812.0","453187.0","6474812.0",4096,37,58
"09","449187.0","6482812.0","453187.0","6478812.0",4096,37,59
"09","449187.0","6486812.0","453187.0","6482812.0",4096,37,60
"09","449187.0","6490812.0","453187.0","6486812.0",4096,37,61
"09","449187.0","6494812.0","453187.0","6490812.0",4096,37,62
"09","449187.0","6498812.0","453187.0","6494812.0",4096,37,63
"09","449187.0","6502812.0","453187.0","6498812.0",4096,37,64
"09","449187.0","6506812.0","453187.0","6502812.0",4096,37,65
"09","449187.0","6514812.0","453187.0","6510812.0",4096,37,67
"09","449187.0","6518812.0","453187.0","6514812.0",4096,37,68
"09","449187.0","6522812.0","453187.0","6518812.0",4096,37,69
"09","449187.0","6526812.0","453187.0","6522812.0",4096,37,70
"09","449187.0","6534812.0","453187.0","6530812.0",4096,37,72
"09","449187.0","6538812.0","453187.0","6534812.0",4096,37,73
"09","449187.0","6542812.0","453187.0","6538812.0",4096,37,74
"09","449187.0","6546812.0","453187.0","6542812.0",4096,37,75
"09","453187.0","6406812.0","457187.0","6402812.0",4096,38,40
"09","453187.0","6410812.0","457187.0","6406812.0",4096,38,41
"09","453187.0","6478812.0","457187.0","6474812.0",4096,38,58
"09","453187.0","6482812.0","457187.0","6478812.0",4096,38,59
"09","453187.0","6486812.0","457187.0","6482812.0",4096,38,60
"09","453187.0","6490812.0","457187.0","6486812.0",4096,38,61
"09","453187.0","6494812.0","457187.0","6490812.0",4096,38,62
"09","453187.0","6498812.0","457187.0","6494812.0",4096,38,63
"09","453187.0","6502812.0","457187.0","6498812.0",4096,38,64
"09","453187.0","6506812.0","457187.0","6502812.0",4096,38,65
"09","453187.0","6534812.0","457187.0","6530812.0",4096,38,72
"09","453187.0","6538812.0","457187.0","6534812.0",4096,38,73
"09","453187.0","6542812.0","457187.0","6538812.0",4096,38,74
"09","453187.0","6546812.0","457187.0","6542812.0",4096,38,75
"09","457187.0","6478812.0","461187.0","6474812.0",4096,39,58
"09","457187.0","6482812.0","461187.0","6478812.0",4096,39,59
"09","457187.0","6486812.0","461187.0","6482812.0",4096,39,60
"09","457187.0","6490812.0","461187.0","6486812.0",4096,39,61
"09","457187.0","6494812.0","461187.0","6490812.0",4096,39,62
"09","457187.0","6498812.0","461187.0","6494812.0",4096,39,63
"09","457187.0","6502812.0","461187.0","6498812.0",4096,39,64
"09","457187.0","6506812.0","461187.0","6502812.0",4096,39,65
"09","457187.0","6514812.0","461187.0","6510812.0",4096,39,67
"09","457187.0","6534812.0","461187.0","6530812.0",4096,39,72
"09","457187.0","6538812.0","461187.0","6534812.0",4096,39,73
"09","457187.0","6542812.0","461187.0","6538812.0",4096,39,74
"09","457187.0","6546812.0","461187.0","6542812.0",4096,39,75
"09","461187.0","6486812.0","465187.0","6482812.0",4096,40,60
"09","461187.0","6490812.0","465187.0","6486812.0",4096,40,61
"09","461187.0","6494812.0","465187.0","6490812.0",4096,40,62
"09","461187.0","6498812.0","465187.0","6494812.0",4096,40,63
"09","461187.0","6502812.0","465187.0","6498812.0",4096,40,64
"09","461187.0","6514812.0","465187.0","6510812.0",4096,40,67
"09","461187.0","6518812.0","465187.0","6514812.0",4096,40,68
"09","461187.0","6522812.0","465187.0","6518812.0",4096,40,69
"09","461187.0","6526812.0","465187.0","6522812.0",4096,40,70
"09","461187.0","6530812.0","465187.0","6526812.0",4096,40,71
"09","461187.0","6534812.0","465187.0","6530812.0",4096,40,72
"09","461187.0","6538812.0","465187.0","6534812.0",4096,40,73
"09","461187.0","6542812.0","465187.0","6538812.0",4096,40,74
"09","461187.0","6546812.0","465187.0","6542812.0",4096,40,75
"09","461187.0","6574812.0","465187.0","6570812.0",4096,40,82
"09","465187.0","6490812.0","469187.0","6486812.0",4096,41,61
"09","465187.0","6498812.0","469187.0","6494812.0",4096,41,63
"09","465187.0","6502812.0","469187.0","6498812.0",4096,41,64
"09","465187.0","6506812.0","469187.0","6502812.0",4096,41,65
"09","465187.0","6514812.0","469187.0","6510812.0",4096,41,67
"09","465187.0","6518812.0","469187.0","6514812.0",4096,41,68
"09","465187.0","6522812.0","469187.0","6518812.0",4096,41,69
"09","465187.0","6526812.0","469187.0","6522812.0",4096,41,70
"09","465187.0","6530812.0","469187.0","6526812.0",4096,41,71
"09","465187.0","6534812.0","469187.0","6530812.0",4096,41,72
"09","465187.0","6538812.0","469187.0","6534812.0",4096,41,73
"09","465187.0","6542812.0","469187.0","6538812.0",4096,41,74
"09","465187.0","6546812.0","469187.0","6542812.0",4096,41,75
"09","465187.0","6550812.0","469187.0","6546812.0",4096,41,76
"09","465187.0","6570812.0","469187.0","6566812.0",4096,41,81
